CODIGO_PROYECTO,AREA_ESTRATEGICA,PROGRAMA,INSTRUMENTO,NOMBRE_CONCURSO,ANO_CONCURSO,ANO_FALLO,NOMBRE_PROYECTO,AREA_OCDE,DISCIPLINA_DETALLE,GRUPO DE ESTUDIO,DURACION_MESES,ANO FINALIZACION,TIPO_BENEFICIARIO,NOMBRE_RESPONSABLE,SEXO,INSTITUCION_PRINCIPAL,UBICACION_INSTITUCION,MACROZONA MINCIENCIA (segUn ax),REGION_EJECUCION,MONTO ADJUDICADO (MILES $)
ER13/012,NO APLICA,EXPLORA,PROYECTOS ASOCIATIVOS DE DIVULGACION Y VALORACION CIENTIFICA Y TECNOLOGICA EXPLORA REGIONAL,PROYECTOS ASOCIATIVOS DE DIVULGACION Y VALORACION CIENTIFICA Y TECNOLOGICA EXPLORA REGIONAL ANO 2013,2013,2013,PROYECTO ASOCIATIVO REGION DE MAGALLANES,MULTIDISCIPLINARIO,,NO APLICA,34,2016,PERSONA JURIDICA,MARGARITA GARRIDO ESPINOZA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$130.395
R13A1002,CENTROS,REGIONAL,FORTALECIMIENTO A LA CONTINUIDAD CENTROS REGIONALES,I CONCURSO NACIONAL DE APOYO A LA CONTINUIDAD DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO DEL PROGRAMA REGIONAL DE INVESTIGACION CIENTIFICA Y TECNOLOGICA â€“ 2013,2013,2013,APOYO A LA CONTINUIDAD DEL CENTRO DE ESTUDIOS DEL CUATERNARIO DE FUEGO-PATAGONIA Y ANTARTICA CHILENA -FUNDACION CEQUA,CIENCIAS NATURALES,,NO APLICA,48,2017,PERSONA JURIDICA,PAOLA ACUNA GOMEZ,MUJER,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$599.274
EQM130027,CENTROS,FONDEQUIP,CONCURSO DE EQUIPAMIENTO CIENTIFICO MEDIANO,II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO FONDEQUIP,2013,2013,ESPECTRORADIOMETRO MULTICANAL PARA EL MONITORIO DE OZONO Y RADIACION SOLAR EN LA ANTARTICA,CIENCIAS NATURALES,CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES,NO APLICA,14,2015,PERSONA JURIDICA,RAUL CORDERO,HOMBRE,UNIVERSIDAD DE SANTIAGO DE CHILE,FUERA REGION,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$81.561
VCE1216,CENTROS,PIA,VINCULACION CIENCIA - EMPRESA,CONCURSO DE VINCULACION CIENCIA - EMPRESA ANO 2012,2012,2013,TRANSFERENCIA CIENTIFICA-TECNOLOGICA PARA LA CAPACITACION DEL SECTOR TURISMO EN LA REGION DE MAGALLANES Y ANTARTICA CHILENA,CIENCIAS SOCIALES,SOCIAL AND ECONOMIC GEOGRAPHY,NO APLICA,12,2014,PERSONA JURIDICA,SILVIA MURCIA MUNOZ,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$44.367
VCE 1216,REC,REGIONAL,VINCULACION CIENCIA EMPRESA,II Concurso de Proyectos de VinculaciOn Ciencia-Empresa. REGIONES DE TARAPACA â€“ ATACAMA â€“ LA ARAUCANIA â€“ MAGALLANES 2012,2012,2013,TRANSFERENCIA CIENTIFICA-TECNOLOGICA PARA LA CAPACITACION DEL SECTOR TURISMO EN LA REGION DE MAGALLANES Y ANTARTICA CHILENA,SIN INFORMACION,,NO APLICA,12,2014,PERSONA JURIDICA,SILVIA MURCIA MUNOZ,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$44.368
EPA20096,NO APLICA,EXPLORA,PRODUCTOS DE APROPIACION SOCIAL DE LA CIENCIA Y LA TECNOLOGIA,II CONCURSO NACIONAL DE PRODUCTOS DE APROPIACION SOCIAL DE LA CIENCIA Y LA TECNOLOGIA PROGRAMA EXPLORA CONICYT 2013,2013,2013,LA HISTORIA NATURAL DE LOS INVERTEBRADOS ACUATICOS: UNA HUELLA BIOCULTURAL DEL CABO DE HORNOS,CIENCIAS NATURALES,BIOLOGIA,NO APLICA,5,2014,SIN INFORMACION,TAMARA ANDREA CONTADOR MEJIAS,MUJER,FUNDACION OMORA ONG,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$19.995
11130451,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2013,2013,2013,ADDRISSING GLOBAL WARMING SCENARIOS IN FRESHWATER ECOSYSTEMS USING AQUATIC INSECTS AS MODEL ORGANISMS IN THE MAGELLANIC SUB-ANTARTICA AND ANTARCTIC AND REGIONS,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,2016,PERSONA NATURAL,TAMARA ANDREA CONTADOR MEJIAS,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$83.519
100/102/2013-041,REC,PCI,MOVILIDAD - PROGRAMA BMBF,"CONCURSO DE PROYECTOS DE INTERCAMBIO PROGRAMA DE COOPERACION CIENTIFICA INTERNACIONAL â€“ CONVOCATORIA 2013, CONTRAPARTE BMBF",2013,2014,DOWNWELLING AND UPWELLING RADIANCE,CIENCIAS NATURALES,,NO APLICA,24,2016,PERSONA NATURAL,ALESANDRO DAMIANI,HOMBRE,UNIVERSIDAD DE SANTIAGO DE CHILE,FUERA REGION,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$8.200
1140940,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2014,2014,2014,MACROALGAL ADAPTIVE RADIATION: POTENTIAL LINKS TO ECOLOGICAL NICHE DIVERSITY IN THE ECOREGION OF MAGALLANES AND CHILEAN ANTARCTICA,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,48,2018,PERSONA NATURAL,ANDRES MANSILLA MUNOZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$218.434
1140947,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2014,2014,2014,LA FUNCION DEL ESENCIALISMO EN LOS PROCESOS DE SECESION GRUPAL,CIENCIAS SOCIALES,PSICOLOGIA,SICOLOGIA,36,2017,PERSONA NATURAL,CLAUDIA ANDREA ESTRADA GOIC,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$57.223
79140024,REC,PAI,INSERCION INVESTIGADORES EN LA ACADEMIA,CONCURSO NACIONAL INSERCION DE CAPITAL HUMANO AVANZADO EN LA ACADEMIA â€“ 2014,2014,2014,CONSERVACION EN LOS AMBIENTES SUBANTARTICOS DE MAGALLANES: INVESTIGAR LOS CARNIVOROS DOMESTICOS VAGABUNDOS Y CONSOLIDAR UN LABORATORIO NATURAL PARA LA CIENCIA EN LA RESERVA DE BIOSFERA CABO DE HORNOS,CIENCIAS NATURALES,CIENCIAS BIOLOGICAS,NO APLICA,36,2017,PERSONA JURIDICA,ELKE SCHUTTLER,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$53.030
VCE4000019,REC,REGIONAL,VINCULACION CIENCIA EMPRESA,IV Concurso de Proyectos de VinculaciOn Ciencia-Empresa  2014,2014,2014,TRANSFERENCIA CIENTIFICO-TECNOLOGICA PARA LA CAPACITACION DEL SECTOR TURISMO EN LA REGION DE MAGALLANES Y ANTARCTICA CHILENA. ETAPA II.,SIN INFORMACION,,NO APLICA,18,2016,PERSONA JURIDICA,FIORELLA ROSANNA REPETTO GIAVELLI,MUJER,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$45.000
1140939,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2014,2014,2014,"ARQUEOLOGIA DE GRANDES ISLAS FUEGUINAS: TIERRA DEL FUEGO, DAWSON Y NAVARINO, POBLAMIENTO HUMANO E INTERACCION CULTURAL.",CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,48,2018,PERSONA NATURAL,FLAVIA MORELLO REPETTO,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$232.246
100/102/2013-022,REC,PCI,MOVILIDAD - PROGRAMA BMBF,"CONCURSO DE PROYECTOS DE INTERCAMBIO PROGRAMA DE COOPERACION CIENTIFICA INTERNACIONAL â€“ CONVOCATORIA 2013, CONTRAPARTE BMBF",2013,2014,CLUSTERING OF GEORGE VI ICE SHELF TRIBUTARY GLACIER TYPES,CIENCIAS NATURALES,,NO APLICA,24,2016,PERSONA NATURAL,GUIDO STAUB,HOMBRE,UNIVERSIDAD DE CONCEPCION,FUERA REGION,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$6.000
1140172,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2014,2014,2014,GLACIER MASS-BALANCE AND FRESHWATER RUNOFF OBSERVATIONS AND SIMULATIONS IN CENTRAL CHILE: A STUDY OF PRESENT AND FUTURE RESPONSE TO WARMING CLIMATE,CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,48,2018,PERSONA NATURAL,JACOB SEBASTIAN HAUGAARRD MERNILD,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$231.595
11140027,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2014,2014,2014,LA PRIMERA GUERRA MUNDIAL EN MAGALLANES A TRAVES DE LA PRENSA REGIONAL,HUMANIDADES,HISTORIA,HISTORIA,36,2017,PERSONA NATURAL,JOAQUIN LUCIANO BASCOPE JULIO,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$70.968
1140385,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2014,2014,2014,LAND-SEA INTERACTION EFFECTS ON THE LOCAL CARBON CYCLE OF THE WESTERN PATAGONIAN ARCHIPELAGO INTERIOR SEA,CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,48,2018,PERSONA NATURAL,RODRIGO TORRES SAAVEDRA,HOMBRE,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$231.071
3150402,PROYECTOS DE INVESTIGACION,FONDECYT,POSTDOCTORADO,CONCURSO POSTDOCTORADO 2015,2015,2014,BERRIES DE LA PATAGONIA: ACTIVIDAD ANTIOXIDANTE y ANTIMICROBIAL DE LOS COMPUESTOS FENOLICOS PRESENTES EN FRUTOS DE ECOTIPOS DE ESPECIES NATIVAS,CIENCIAS AGRICOLAS,AGRONOMIA Y OTRAS ESP. SILVOAGROPECUARIA,AGRONOMIA,36,2017,PERSONA NATURAL,Loreto Manosalva Carrasco,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,
11140542,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2014,2014,2014,ANALYSIS OF IMMUNOGLOBULIN-DERIVED EPITOPES DIVERSIFICATION FOR IMPROVING IDIOTYPE VACCINATION STRATEGIES,CIENCIAS MEDICAS Y DE LA SALUD,MEDICINA G1 - CS. BIOMEDICAS,MEDICINA G1,36,2017,PERSONA NATURAL,MARCELO NAVARRETE SIGNORILE,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$86.524
80140028,REC,PAI,"MEC - ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS",CONCURSO NACIONAL DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO MODALIDAD ESTADIAS CORTAS (MEC) CONVOCATORIA UNICA 2014,2014,2014,CARACTERIZACION DEL CICLO DEL METANO EN ECOSISTEMAS ACUATICOS  SUB-ANTARTICOS DE MAGALLANES,CIENCIAS NATURALES,,NO APLICA,3,2015,PERSONA JURIDICA,MARIA ASTORGA,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$10.400
PRFVI0014,CENTROS,REGIONAL,FORTALECIMIENTO,VI CONCURSO NACIONAL DE FORTALECIMIENTO DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO â€“ 2014,2014,2014,FORTALECIMIENTO CENTRO REGIONAL CEQUA,CIENCIAS NATURALES,,NO APLICA,19,2016,PERSONA JURIDICA,PAOLA ACUNA GOMEZ,MUJER,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$34.650
1140536,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2014,2014,2014,SOUTHERN HEMISPHERE LATITUDINAL GRADIENTS IN ATMOSPHERIC RADIOCARBON DURING THE PAST 1000 YEARS,CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,48,2018,PERSONA NATURAL,RICARDO DE POL HOLZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$236.000
11140663,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2014,2014,2014,"APEGO, SENSIBILIDAD MATERNA, Y CALIDAD DE LOS CUIDADOS INFANTILES PARA LA ADAPTACION EN SALAS CUNA.",CIENCIAS SOCIALES,SICOLOGIA,SICOLOGIA,36,2017,PERSONA NATURAL,RODRIGO CARCAMO,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$50.799
80140001,REC,PAI,"MEC - ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO, MODALIDAD ESTADIAS CORTAS",CONCURSO NACIONAL DE ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO MODALIDAD ESTADIAS CORTAS (MEC) CONVOCATORIA UNICA 2014,2014,2014,APOYO A LA INVESTIGACION DE LA CALIDAD DE LOS CUIDADOS NO MATERNALES EN MAGALLANES.,CIENCIAS SOCIALES,,NO APLICA,2,2015,PERSONA JURIDICA,RODRIGO CARCAMO,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$7.100
1140936,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2014,2014,2014,RELACIONES POLITICO ADMINISTRATIVAS Y SU FUNCIONALIDAD PARA EL ULTIMO LUSTRO EN EL EJE LONGITUDINAL DE LA VERTIENTE DE BARLOVENTO DE LA CORDILLERA DE LOS ANDES NORPATAGONICOS,CIENCIAS SOCIALES,GEOGRAFIA Y URBANISMO,GEOGRAFIA Y URBANISM,24,2016,PERSONA NATURAL,SERGIO ALEJANDRO SOZA AMIGO,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$27.656
VIU15P0084,INVESTIGACION APLICADA,FONDEF,VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD PRIMERA ETAPA,QUINTO CONCURSO DE VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD (PRIMERA ETAPA),2015,2015,OPTIMIZACION DE LA FERTILIZACION Y UTILIZACION DE LAS PRADERAS PARA LA INTENSIFICACION DE LOS SISTE MAS GANADEROS EN LA REGION DE MAGALLANES,CIENCIAS AGRICOLAS,AGROPECUARIA,NO APLICA,3,2016,PERSONA JURIDICA,ARTURO GODOY PURATIC,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$2.000
11150129,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2015,2015,2015,ASSESSING THE UTILITY OF ANTARCTIC SPONGES FOR STUDYING GLOBAL CLIMATE CHANGE: INDIVIDUAL TO COMMUNITY LEVEL RESPONSES,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,2018,PERSONA NATURAL,CESAR CARDENAS ALARCON,HOMBRE,INACH,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$100.321
VCE5N000003,REC,REGIONAL,VINCULACION CIENCIA EMPRESA,V Concurso de Proyectos de VinculaciOn Ciencia-Empresa 2015,2015,2015,PROGRAMA DE CAPACITACION PARA GUIAS DE NATURALEZA Y PROSPECCION ARQUEOLOGICA PARA DIVERSIFICAR LOS DESTINOS TURISTICOS EN LA REGION DE MAGALLANES,MULTIDISCIPLINARIO,,NO APLICA,19,2017,PERSONA JURIDICA,ERNESTO DAVIS SEGUIC,HOMBRE,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$45.000
1150845,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2015,2015,2015,"DISCONTINUIDAD OCUPACIONAL HUMANA DURANTE LA TRANSICION PLEISTOCENO-HOLOCENO (11,000-8000 ANOS AP) EN CERRO BENITEZ: IMPLICANCIAS PARA LA HISTORIA DEL POBLAMIENTO DE PATAGONIA MERIDIONAL",CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,36,2018,PERSONA NATURAL,FABIANA MARTIN,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$166.429
11150998,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2015,2015,2015,THE ROLE OF MELATONIN AS AN ADIPOGENIC AND THERMOGENIC SIGNALLING FOR FETAL BROWN FAT: IMPORTANCE FOR LAMBS SURVIVAL AT BIRTH,CIENCIAS AGRICOLAS,PRODUCCION ANIMAL,SALUD PROD ANIM,36,2018,PERSONA NATURAL,FRANCISCO ANDRES SALES ZLATAR,HOMBRE,INIA MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$87.344
ELAC2014/DCC-0092 B,REC,PCI,INVESTIGACION CONJUNTA - ERANET-LAC,"PRIMER CONCURSO ERANET-LAC PARA PROYECTOS DE INVESTIGACION CONJUNTA, ANO 2014",2014,2015,METHANOGENIC BIODIVERSITY AND ACTIVITY IN ARCTIC AND SUBANTARCTIC ECOSYSTEMS AFFECTED BY CLIMATE CHANG,SIN INFORMACION,,NO APLICA,36,2018,PERSONA JURIDICA,FREDERIC THALASSO,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$50.831
1150913,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2015,2015,2015,"MODELLING THE POSSIBLE ROLE OF METHANE IN DEEP-TIME, GLOBAL WARMING EVENTS USING THE DCESS EARTH SYSTEM MODEL",CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,48,2019,PERSONA NATURAL,GARY SHAFFER,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$155.085
BMBF20140052,REC,PCI,INVESTIGACION CONJUNTA - PROYECTOS DE INVESTIGACION CONJUNTA CONICYT CHILE - BMBF ALEMANIA,"CONCURSO DE PROYECTOS DE INTERCAMBIO PROGRAMA DE COOPERACION CIENTIFICA INTERNACIONAL â€“ CONVOCATORIA 2014, CONTRAPARTE BMBF",2014,2015,"RESPONSES OF GLACIERS, BIOSPHERE AND HYDROLOGY TO CLIMATE VARIABILITY ACROSS THE SOUTHERN ANDES (GABY-VASA)",SIN INFORMACION,,NO APLICA,36,2018,PERSONA NATURAL,GINO CASASSA ROGAZINSKI,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$100.000
ID15I10623,INVESTIGACION APLICADA,FONDEF,IDEA EN DOS ETAPAS,SEGUNDO CONCURSO IDEA EN DOS ETAPAS,2015,2015,DESARROLLO DE SENSORES OPTICOS TERRESTRES Y AEREOS A BORDO DE UAVS PARA EL MONITOREO DE ALBEDO EN GL ACIARES,INGENIERIA Y TECNOLOGIA,TECNOLOGIA DE LA INFORMACION Y COMUNICAC,NO APLICA,30,2018,PERSONA JURIDICA,GINO CASASSA ROGAZINSKI,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$150.000
ED190167,NO APLICA,EXPLORA,PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,XIX CONCURSO DE PROYECTOS EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA 2014,2014,2015,AULAS NATURALES: APRENDIENDO SOBRE CIENCIAS DE LA TIERRA EN AREAS SILVESTRES PROTEGIDAS,CIENCIAS NATURALES,,NO APLICA,16,2017,PERSONA JURIDICA,INTI ANTONIO GONZALEZ RUIZ,HOMBRE,CEQUA,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$29.998
PRFC0003,CENTROS,REGIONAL,FORTALECIMIENTO A LA CONTINUIDAD CENTROS REGIONALES,I CONCURSO NACIONAL DE DE FORTALECIMIENTO A LA CONTINUIDAD DE CENTROS REGIONALES DEL PROGRAMA REGIONAL 2014,2014,2015,FORTALECIMIENTO A LA CONTINUIDAD CENTRO REGIONAL CIEP,CIENCIAS NATURALES,,NO APLICA,48,2019,PERSONA JURIDICA,SIN INFORMACION,SIN INFORMACION,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$599.985
CHVA030015,NO APLICA,EXPLORA,"CAMPAMENTOS DE CIENCIA, TECNOLOGIA E INNOVACION EXPLORA CHILE VA!","III CONCURSO DE CAMPAMENTOS DE CIENCIA, TECNOLOGIA E INNOVACION EXPLORA CHILE VA! 2015",2015,2015,CAMPAMENTO DE CIENCIA TECNOLOGIA E INNOVACION EXPLORA CHILE VA AYSEN 2015,CIENCIAS NATURALES,,NO APLICA,8,2016,PERSONA JURIDICA,MARISOL BARRIA NAVARRO,MUJER,CIEP,11. AYSEN,AUSTRAL,11. AYSEN,$79.892
1151389,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO REGULAR FONDECYT 2015,2015,2015,PALEOGEOGRAPHIC PATTERNS V/S CLIMATE CHANGE IN SOUTH AMERICA AND THE ANTARCTIC PENINSULA DURING THE LATEST CRETACEOUS: A POSSIBLE EXPLANATION FOR THE ORIGIN OF THE AUSTRAL BIOTA?,CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,48,2019,PERSONA NATURAL,MARCELO ADRIAN LEPPE CARTES,HOMBRE,INACH,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$214.417
EQM150050,CENTROS,FONDEQUIP,CONCURSO DE EQUIPAMIENTO CIENTIFICO MEDIANO,IV CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO FONDEQUIP,2015,2015,CHARACTERIZATION OF CLOUDS IN THE ANTARCTIC PENINSULA AND THE SOUTHERN OCEAN (CARACTERIZACION DE NUBES EN LA PENINSULA ANTARTICA Y EL OCEANO AUSTRAL),CIENCIAS NATURALES,CIENCIAS DE LA TIERRA Y DEL MEDIO AMBIENTE,NO APLICA,12,2016,PERSONA JURIDICA,RAUL CORDERO,HOMBRE,UNIVERSIDAD DE SANTIAGO DE CHILE,FUERA REGION,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$171.600
VIU15P0143,INVESTIGACION APLICADA,FONDEF,VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD PRIMERA ETAPA,QUINTO CONCURSO DE VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD (PRIMERA ETAPA),2015,2015,SISTEMA DE AHORRO DE ENERGIA PARA CALEFACTORES CON REDUCCION DE CONTAMINANTES,INGENIERIA Y TECNOLOGIA,MANUFACTURA,NO APLICA,3,2016,PERSONA JURIDICA,ROBERTO CARVAJAL NAVARRETE,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$2.000
VIU15E0084,INVESTIGACION APLICADA,FONDEF,VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD SEGUNDA ETAPA,QUINTO CONCURSO DE VALORIZACION DE LA INVESTIGACION EN LA UNIVERSIDAD (SEGUNDA ETAPA),2015,2016,OPTIMIZACION DE LA FERTILIZACION Y UTILIZACION DE LAS PRADERAS PARA LA INTENSIFICACION DE LOS SISTE MAS GANADEROS EN LA REGION DE MAGALLANES,CIENCIAS AGRICOLAS,AGROPECUARIA,NO APLICA,12,2017,PERSONA JURIDICA,ARTURO GODOY PURATIC,HOMBRE,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$24.000
PAI79160136,REC,PAI,INSERCION INVESTIGADORES EN LA ACADEMIA,CONCURSO NACIONAL INSERCION DE CAPITAL HUMANO AVANZADO EN LA ACADEMIA â€“ 2016,2016,2016,FORTALECIMIENTO DE LA INVESTIGACION Y DOCENCIA EN OCEANOGRAFIA EN LA UNIVERSIDAD DE MAGALLANES,CIENCIAS NATURALES,CIENCIAS DE LA TIERRA Y DEL MEDIO AMBIENTE,NO APLICA,36,2019,PERSONA JURIDICA,CLAUDIA ARACENA PEREZ,MUJER,UNIVERSIDAD DE MAGALLANES,12. MAGALLANES Y ANTARTICA CHILENA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,$86.960
