codigo_proyecto,n,subdireccion,programa,instrumento,nombre_concurso,año_curso,año_fallo,nombre_proyecto,area_ocde,disciplina,grupo_evaluacion,duracion_meses,tipo_beneficiario,nombre_responsable,sexo,institucion_principal,macrozona,region_ejecucion,monto_adjudicado_miles,sinfo_nosolicita
11070168,14180,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2007,2007,2007,ANALISIS ESTRUCTURAL DE LA ECONOMIA MAGALLANICA DESDE LA PERSPECTIVA DEL ENFOQUE INPUT-OUTPUT,CIENCIAS SOCIALES,CS. ECONOMICAS Y ADMINISTRATIVAS,CS. ECONOM/ADMI,24,PERSONA NATURAL,SERGIO ALEJANDRO SOZA AMIGO,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,12329,""
11075105,14241,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2007,2007,2007,"ECOLOGICAL INDICATORS FOR PROCESSES IN ESTURIANE MACROBENTHIC COMMUNITIES: A CASE STUDY IN THE RIVER BAKER, PATAGONIA, SOUTH CHILE.",CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,36,PERSONA NATURAL,EDUARDO JOEL QUIROGA JAMETT,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,47632,""
PDA10,14260,NO APLICA,PROGRAMA BICENTENARIO DE CIENCIA Y TECNOLOGIA,INSERCION DE INVESTIGADORES POSTDOCTORALES EN LA ACADEMIA,CONCURSO DE PROYECTOS DE INSERCION DE INVESTIGADORES/AS POSTDOCTORALES EN LA ACADEMIA 2007,2007,2007,FORTALECIMIENTO DEL EQUIPO ACADEMICO DEL PROGRAMA DE MAGISTER EN CIENCIAS EN ASOCIACION CON LA IMPLEMENTACION DE UN SITIO DE ESTUDIOS ECOLOGICOS A LARGO PLAZO MARINO-TERRESTRE Y PLANES DE MANEJO EN LA RESERVA DE BIOSFERA CABO DE HORNOS,CIENCIAS NATURALES,ECOLOGY,NO APLICA,36,PERSONA JURIDICA,ANDRES MANSILLA,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,"",SIN INFORMACION
3070050,14452,PROYECTOS DE INVESTIGACION,FONDECYT,POSTDOCTORADO,CONCURSO POSTDOCTORADO 2007,2007,2007,TREELINE FORMATION IN NOTHOFAGUS SPP. IN SOUTHERN CHILE: A SEARCH FOR A MECHANISTIC EXPLANATION,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,12,PERSONA NATURAL,ALEX FAJARDO YANEZ,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,20028,""
ER7/011,14540,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,"PROGRAMA DE COORDINADORES(AS) EXPLORA EN REGIONES, AÑO 2007",2007,2007,PROGRAMA COORDINADORES EXPLORA EN REGIONES XI REGION  COYHAIQUE,MULTIDISCIPLINARIO,"",NO APLICA,11,PERSONA JURIDICA,CARLOS RODRIGO MERINO GONZALEZ,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,6451,""
ER7/012,14541,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,"PROGRAMA DE COORDINADORES(AS) EXPLORA EN REGIONES, AÑO 2007",2007,2007,PROGRAMA COORDINADORES EXPLORA EN REGIONES XII REGION  PUNTA ARENAS,MULTIDISCIPLINARIO,"",NO APLICA,13,PERSONA JURIDICA,MARGARITA MALVINA GARRIDO ESPINOZA,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,10324,""
1070709,14792,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2007,2007,2007,TRAMPAS NATURALES Y HUMEDALES: EXPLORANDO LA VARIABILIDAD DEL REGISTRO ARQUEOLOGICO Y TAFONOMICO DE PATAGONIA MEDIONAL,CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,36,PERSONA NATURAL,TEMISTOCLES ALFREDO PRIETO IGLESIAS,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,92667,""
1070713,14795,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2007,2007,2007,"BACTERIOPLANKTON RESPONSE TO PHYTOPLANKTON BLOOMS IN AN ENCLOSED MARINE AREA (PUYUHUAPI CHANNEL) AND ITS IMPACT ON SEDIMENTATION, MINERALIZATION OF ORGANIC MATTER AND WATER COLUMN PCO2",CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,36,PERSONA NATURAL,GIOVANNI DANERI HERMOSILLA,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,97149,""
1071136,14943,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2007,2007,2007,THE CASCADE MULTILEVEL CONVERTER AS A SINGLE CONVERTER VALVE FOR HIGH-POWER POWER CONVERTERS: AC-AC DIRECT-LIKE CONVERTERS FOR TRANSMISSION AND DISTRIBUTION SYSTEMS,INGENIERIA Y TECNOLOGIA,INGENIERIA 2,INGENIERIA 2,24,PERSONA NATURAL,DIEGO ENRIQUE SOTO SANCHEZ,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,24119,""
EC9/025,15050,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION",IX CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,TRAS LA HUELLA DE LOS QUE LLEGARON PRIMERO: RECONOCIMIENTO Y VALORACION DEL PASADO TEHUELCHE EN EL V ALLE DEL RIO IBANEZ,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,CARLOS ELIAS NAVARRO GUTIERREZ,HOMBRE,ESCUELA MUNICIPAL AONIKENK,AUSTRAL,11. AYSEN,1000,""
EC9/026,15051,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION",IX CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,MI COMPANERO ES UN ROBOT !,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,PATRICIO EDUARDO ANTIMAN VILLEGAS,HOMBRE,LICEO SAN JOSE U.R.,AUSTRAL,11. AYSEN,1000,""
EC9/028,15053,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION",IX CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,ACUAPONIA UN BIOSISTEMA INTEGRADO PARA UN MEJOR ENTENDIMIENTO DE LAS CIENCIAS,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,ERNESTO CRISTIAN RIVERA ARANCIBIA,HOMBRE,COLEGIO SANTA TERESA DE LOS ANDES,AUSTRAL,11. AYSEN,1000,""
EC9/040,15060,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION",IX CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,VULCANISMO Y SISMICIDAD:EFECTOS GEOGRAFICOS EN AYSEN,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,RIGOBERTO PATRICIO BORQUEZ ANTIMAN,HOMBRE,LICEO SAN JOSE U.R.,AUSTRAL,11. AYSEN,1000,""
EC9/045,15062,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION",IX CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,LAS NUBES NO SON OBSTACULO PARA APRENDER,SIN INFORMACION,"",NO APLICA,8,PERSONA NATURAL,ALEX HUMBERTO LABIN SUAZO,HOMBRE,LICEO SAN JOSE U.R.,AUSTRAL,11. AYSEN,1000,""
EQU-03,15096,CENTROS,REGIONAL,EQUIPAMIENTO,I CONCURSO DE PROYECTOS DE EQUIPAMIENTO CIENTIFICO TECNOLOGICO 2008,2008,2008,SIN INFORMACION,SIN INFORMACION,"",NO APLICA,6,PERSONA JURIDICA,SIN INFORMACION,SIN INFORMACION,CEQUA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,125000,""
7080233,15361,PROYECTOS DE INVESTIGACION,FONDECYT,INCENTIVO A LA COOPERACION INTERNACIONAL,INCENTIVO A LA COOPERACION INTERNACIONAL 2008,2008,2008,TRAMPAS NATURALES Y HUMEDALES: EXPLORANDO LA VARIABILIDAD DEL REGISTRO ARQUEOLOGICO Y TAFONOMICO DE PATAGONIA MEDIONAL,CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,12,PERSONA NATURAL,TEMISTOCLES ALFREDO PRIETO IGLESIAS,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,2150,""
11080223,15468,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2008,2008,2008,PALAEOPHYTOGEOGRAPHICAL AND EVOLUTIONARY RELATIONSHIPS BETWEEN SOUTHERN PATAGONIA AND ANTARCTIC PENINSULA FLORAS DURING THE CRETACEOUS,CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,36,PERSONA NATURAL,MARCELO ADRIAN LEPPE CARTES,HOMBRE,HEIDELBERG UNIVERSITY,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,54701,""
D07I1118,15598,INVESTIGACION APLICADA,FONDEF,INVESTIGACION Y DESARROLLO,XV CONCURSO INVESTIGACION Y DESARROLLO (I+D) 2007,2007,2008,"ESCALAMIENTO COMERCIAL DE LA PRODUCCION DE JUVENILES DE HALIBUT DEL ATLANTICO, MEDIANTE MANEJO DE VA RIABLES AMBIENTALES, NUTRICIONALES E INMUNITARIAS DE LOS REPRODUCTORES.",CIENCIAS AGRICOLAS,PESCA Y PISCICULTURA,NO APLICA,48,PERSONA JURIDICA,PABLO GALLARDO OJEDA,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,329000,""
ED12/046,15728,NO APLICA,EXPLORA,PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,XII CONCURSO NACIONAL DE PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,2007,2008,"BIODIVERSIDAD MARINA, VIAJE A LAS PROFUNDIDADES DE LOS MONTES SUBMARINOS DEL ARCHIPIELAGO DE JUAN FERNANDEZ",CIENCIAS NATURALES,ECOLOGIA Y CIENCIAS AMBIENTALES,NO APLICA,25,PERSONA JURIDICA,PEDRO ROGELIO MATUS PEZO,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,15000,""
ED13/032,15744,NO APLICA,EXPLORA,PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,XIII CONCURSO NACIONAL DE PROYECTOS DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,BIODIVIERTETE: JUEGOS EDUCATIVOS PARA CONOCER Y VALORAR LA BIODIVERSIDAD PATAGONICA,CIENCIAS NATURALES,ECOLOGIA Y CIENCIAS AMBIENTALES,NO APLICA,16,PERSONA JURIDICA,ANGELA LORETO MORALES MARQUEZ,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,15000,""
ED13/038,15747,NO APLICA,EXPLORA,PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,XIII CONCURSO NACIONAL DE PROYECTOS DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,VENTANA HACIA LOS CAZADORES EXTINTOS DE AYSEN,CIENCIAS SOCIALES,CIENCIAS SOCIALES,NO APLICA,14,PERSONA JURIDICA,KEMEL  SADE MARTINEZ,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,14920,""
ED13/068,15753,NO APLICA,EXPLORA,PROYECTOS DE DIVULGACION Y VALORACION DE LA CIENCIA Y LA TECNOLOGIA,XIII CONCURSO NACIONAL DE PROYECTOS DE VALORACION Y DIVULGACION DE LA CIENCIA Y LA TECNOLOGIA,2008,2008,PEQUENOS EXPLORADORES DE LOS BOSQUES EN MINIATURA DEL CABO DE HORNOS,CIENCIAS NATURALES,ECOLOGIA Y CIENCIAS AMBIENTALES,NO APLICA,11,PERSONA JURIDICA,CRISTINA E. FRANCISCA MASSARDO VEGA,MUJER,FUNDACION OMORA ONG,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,14898,""
ER8/011,15766,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,"PROGRAMA DE COORDINADORES(AS) EXPLORA EN REGIONES, AÑO 2008",2008,2008,PROGRAMA COORDINADORES EXPLORA EN REGIONELS REGION DE AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO COYHAIQUE,MULTIDISCIPLINARIO,"",NO APLICA,11,PERSONA JURIDICA,CARLOS RODRIGO MERINO GONZALEZ,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,7951,""
ER8/012,15767,NO APLICA,EXPLORA,PROYECTOS DE GESTION DE COORDINACION REGIONAL DE EXPLORA,"PROGRAMA DE COORDINADORES(AS) EXPLORA EN REGIONES, AÑO 2008",2008,2008,PROGRAMA COORDINADORES EXPLORA EN REGIONES REGION DE MAGALLANES Y LA ANTARTICA CHILENA PUNTA ARENAS,MULTIDISCIPLINARIO,"",NO APLICA,11,PERSONA JURIDICA,MARGARITA MALVINA GARRIDO ESPINOZA,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,11734,""
100/121/VI-2008-176,15789,REC,PCI,REDES INTERNACIONALES - PROGRAMA DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION,APOYO A LA VINCULACION INTERNACIONAL DE CENTROS Y GRUPOS DE INVESTIGACION ASOCIATIVA NACIONALES 2008,2008,2008,CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA - CIEP,CIENCIAS NATURALES,"",NO APLICA,12,PERSONA JURIDICA,GIOVANNI DANERI HERMOSILLA,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,13250,""
1080320,15963,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2008,2008,2008,"LATE-HOLOCENE GLACIER FLUCTUATIONS IN THE ANDES OF SOUTHERN CHILE: MULTI-CRITERIA DATING APPROACH INTEGRATING HIGH-RESOLUTION DENDROGLACIOLOGIC METHODS WITH LICHENOMETRY, TEPHROCHRONOLOGY AND STRATIGRAPHIC ANALYSIS.",CIENCIAS NATURALES,CS. DE LA TIERRA,CS. DE LA TIERRA,48,PERSONA NATURAL,JUAN CARLOS ARAVENA DONAIRE,HOMBRE,CEQUA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,161062,""
1080485,16033,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2008,2008,2008,HISTORIA VEGETACIONAL Y CLIMATICA POSTGLACIAL DE LOS ECOSISTEMAS TEMPLADOS DE PATAGONIA CENTRO (44Â°-49Â° S),CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,48,PERSONA NATURAL,RODRIGO PATRICIO VILLA MARTINEZ,HOMBRE,CEQUA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,148051,""
1080548,16057,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2008,2008,2008,EXPANSION OF ALEXANDRIUM CATENELLA IN SOUTHERN REGION OF CHILE: INVASION OR LATE RECOGNITION OF ITS REAL DISTRIBUTION?,CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,PERSONA NATURAL,MAXIMO JORGE FRANGOPULOS RIVERA,HOMBRE,CEQUA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,145026,""
1085204,16179,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2008,2008,2008,EL RELATO DE VIAJE EN LA LITERATURA ORAL KAWESQAR. UN ENFOQUE A TRAVES DEL ANALISIS DEL DISCURSO.,HUMANIDADES,"LINGUISTICA, LITERATURA Y FILOLOGIA","LINGUISTICA,LITERATU",24,PERSONA NATURAL,OSCAR EUGENIO AGUILERA FAUNDEZ,HOMBRE,FUNDACION PARA EL DESARROLLO DE LA XII REGION MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,21284,""
1085329,16234,PROYECTOS DE INVESTIGACION,FONDECYT,REGULAR,CONCURSO NACIONAL REGULAR 2008,2008,2008,SECUENCIAS DE OCUPACION DE CAZADORES-RECOLECTORES MARINOS EN PATAGONIA AUSTRAL: DESCIFRANDO TRAYECTORIAS TECNOLOGICAS Y CINEGETICAS DURANTE LOS ULTIMOS 6000 AGNOS.,CIENCIAS SOCIALES,ANTROPOLOGIA Y ARQUEOLOGIA,ANTROP. Y ARQUE,48,PERSONA NATURAL,MANUEL JULIO SAN ROMAN BONTES,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,121213,""
80090023,16353,REC,PAI,ATRACCION DE INVESTIGADORES DESDE EL EXTRANJERO,CONCURSO ATRACCION DE CAPITAL HUMANO AVANZADO DEL EXTRANJERO MODALIDAD ESTADIAS CORTAS (MEC) 2009,2009,2009,VISITA DE EXPERTA EN ANALISIS DEL COMPORTAMIENTO ANIMAL,SIN INFORMACION,"",NO APLICA,SIN INFORMACION,PERSONA JURIDICA,MARIA HERNANDEZ LLOREDA,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,4175,""
EC10/009,16382,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","X CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION, PROGRAMA EXPLORA-CONICYT 2009",2009,2009,ESTRATEGIAS METODOLOGICAS Y RECURSOS PEDAGOGICOS PARA LA PREVENCION DEL EMBARAZO ADOLESCENTE,CIENCIAS SOCIALES,CIENCIAS SOCIALES Y HUMANIDADES,NO APLICA,8,PERSONA NATURAL,MARIA ARAYA CABRERA,MUJER,LICEO LUIS ALBERTO BARRERA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,1080,""
EC10/023,16392,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","X CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION, PROGRAMA EXPLORA-CONICYT 2009",2009,2009,ROBOT BICENTENARIO,INGENIERIA Y TECNOLOGIA,CIENCIAS DE LA INGENIERIA Y LA TECNOLOGIA,NO APLICA,8,PERSONA NATURAL,PATRICIO ANTIMAN VILLEGAS,HOMBRE,LICEO SAN JOSE U.R.,AUSTRAL,11. AYSEN,1000,""
EC10/026,16394,NO APLICA,EXPLORA,"CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION","X CONCURSO NACIONAL DE CLUBES EXPLORA DE VALORACION DE LA CIENCIA, LA TECNOLOGIA E INNOVACION, PROGRAMA EXPLORA-CONICYT 2009",2009,2009,ASTROCRYSTAL 2010 DESPEJA EL CIELO,CIENCIAS NATURALES,CIENCIAS DEL ESPACIO Y ASTRONOMIA,NO APLICA,8,PERSONA NATURAL,ALEX LABIN SUAZO,HOMBRE,LICEO SAN JOSE U.R.,AUSTRAL,11. AYSEN,1000,""
ECP1/146,16441,NO APLICA,EXPLORA,CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI,"I CONCURSO CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI, 2009",2009,2009,CLUB CIENTIFICO UKIKA,SIN INFORMACION,"",NO APLICA,SIN INFORMACION,PERSONA NATURAL,LORNA REHBEIN VILLEGAS,MUJER,JARDIN INFANTIL Y SALA CUNA ETNICO FAMILIAR UKIKA,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,"",SIN INFORMACION
ECP1/169,16450,NO APLICA,EXPLORA,CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI,"I CONCURSO CLUBES EXPLORINES DE VALORACION Y DIVULGACION DE LA CTI, 2009",2009,2009,SEMBRANDO CIENCIA EN MI JARDIN,SIN INFORMACION,"",NO APLICA,SIN INFORMACION,PERSONA NATURAL,GALICIA DEL CARMEN MALDONADO HARO,MUJER,JARDIN INFANTIL Y SALA CUNA TURRON,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,"",SIN INFORMACION
EVE-01,16483,REC,REGIONAL,DIFUSION,I CONCURSO DE PROYECTOS DE EVENTOS CIENTIFICO-TECNOLOGICOS REGIONAL DE CARACTER INTERNACIONAL: CAMBIO CLIMATICO. MAGALLANES Y ANTARTICA CHILENA 2009,2009,2009,"PROYECTO DE EVENTOS CIENTIFICOS
TECNOLOGICOS REGIONAL DE CARACTER
INTERNACIONAL: CAMBIO CLIMATICO, REGION
DE MAGALLANES Y LA ANTARTICA CHILENA FICR
2008",SIN INFORMACION,"",NO APLICA,1,PERSONA JURIDICA,SIN INFORMACION,SIN INFORMACION,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,75475,""
DIP-29,16491,REC,REGIONAL,DIPLOMADOS CTI,I CONCURSO DE PROYECTOS DE DIPLOMADOS REGIONALES DE INNOVACION PARA LA COMPETITIVIDAD 2009,2009,2009,DIPLOMADO EN INNOVACION PARA LA COMPETITIVIDAD REGIONAL UACH,CIENCIAS SOCIALES,"",NO APLICA,6,PERSONA JURIDICA,SIN INFORMACION,SIN INFORMACION,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,46729,""
DIP-30,16492,REC,REGIONAL,DIPLOMADOS CTI,I CONCURSO DE PROYECTOS DE DIPLOMADOS REGIONALES DE INNOVACION PARA LA COMPETITIVIDAD 2009,2009,2009,DIPLOMADO EN INNOVACION PARA LA COMPETITIVIDAD REGIONAL UACH,CIENCIAS SOCIALES,"",NO APLICA,6,PERSONA JURIDICA,SIN INFORMACION,SIN INFORMACION,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,40000,""
DA09I1002,16494,INVESTIGACION APLICADA,FONDEF,DIVERSIFICACION DE LA ACUICULTURA,I CONCURSO DIVERSIFICACION ACUICOLA 2009,2009,2009,"DESARROLLO Y OBTENCION DE CAPACIDADES TECNOLOGICAS (PECES, RECURSOS HUMANOS E INFRAESTRUCTURA) EN LA PATAGONIA, PARA EL FORTALECIMIENTO DEL CULTIVO DE BACALAO DE PROFUNDIDAD (DISSOSTICHUS ELEGINOIDES), EN CHILE",CIENCIAS NATURALES,DIVERSIFICACION DE LA ACUICULTURA,NO APLICA,45,PERSONA JURIDICA,PABLO GALLARDO OJEDA,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,548000,""
FP0928,16531,REC,INFORMACION CIENTIFICA,FONDO DE PUBLICACION DE REVISTAS CIENTIFICAS,CONCURSO FONDO DE PUBLICACION DE REVISTAS CIENTIFICAS CHILENAS 2009,2009,2009,MEJORAMIENTO DEL ACCESO Y LA VISIBILIDAD DE LAS PUBLICACIONES DEL INSTITUTO DE LA PATAGONIA A TRAVES DE UN PORTAL WEB PARA MAGALLANIA Y ANALES DEL INSTITUTO DE LA PATAGONIA,CIENCIAS NATURALES,"Otras ciencias sociales->Ciencias sociales, interdisciplinaria",NO APLICA,11,PERSONA JURIDICA,FLAVIA MORELLO REPETTO,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,5000,""
ERF09/011,16569,NO APLICA,EXPLORA,FORTALECIMIENTO DE EXPLORA REGIONAL,FORTALECIMIENTO DE EXPLORA REGIONAL 2009,2009,2009,FORTALECIMIENTO EXPLORA REGION DEL GENERAL CARLOS IBANEZ DEL CAMPO,SIN INFORMACION,"",NO APLICA,9,PERSONA JURIDICA,PEDRO ROGELIO MATUS PEZO,HOMBRE,UNIVERSIDAD AUSTRAL DE CHILE,AUSTRAL,11. AYSEN,15337,""
ERF09/012,16570,NO APLICA,EXPLORA,FORTALECIMIENTO DE EXPLORA REGIONAL,FORTALECIMIENTO DE EXPLORA REGIONAL 2009,2009,2009,FORTALECIMIENTO EXPLORA REGION DE MAGALLANES Y LA ANTARTICA CHILENA,SIN INFORMACION,"",NO APLICA,9,PERSONA JURIDICA,MARGARITA MALVINA GARRIDO ESPINOZA,MUJER,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,16246,""
11090208,16706,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2009,2009,2009,"PATTERNS IN BENTHIC COMMUNITIES OFF THE MARINELLI GLACIER (DARWIN ICE FIELD, SOUTH CHILE): RESPONSE TO GLACIER RETREAT?",CIENCIAS NATURALES,BIOLOGIA 1,BIOLOGIA 1,36,PERSONA NATURAL,AMERICO MANUEL MONTIEL SAN MARTIN,HOMBRE,UNIVERSIDAD DE MAGALLANES,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,62532,""
11090265,16726,PROYECTOS DE INVESTIGACION,FONDECYT,INICIACION,CONCURSO INICIACION EN INVESTIGACION 2009,2009,2009,INDUCTION OF THE IMMUNE RESPONSE IN THE ANTARCTIC SEA URCHIN STERECHINUS NEUMAYERI BY LIPOPOLYSACCHARIDES AND HEAT STRESS.,CIENCIAS NATURALES,BIOLOGIA 2,BIOLOGIA 2,36,PERSONA NATURAL,JORGE MARCELO GONZALEZ ARAVENA,HOMBRE,UNIVERSITE MONTPELLIER 2,AUSTRAL,12. MAGALLANES Y ANTARTICA CHILENA,53849,""
